⨌	∫∫∫∫	U+2A0C (QUADRUPLE INTEGRAL OPERATOR) -> U+222B (INTEGRAL) U+222B (INTEGRAL) U+222B (INTEGRAL) U+222B (INTEGRAL)
⩴	::=	U+2A74 (DOUBLE COLON EQUAL) -> U+003A (COLON) U+003A (COLON) U+003D (EQUALS SIGN)
⩵	==	U+2A75 (TWO CONSECUTIVE EQUALS SIGNS) -> U+003D (EQUALS SIGN) U+003D (EQUALS SIGN)
⩶	===	U+2A76 (THREE CONSECUTIVE EQUALS SIGNS) -> U+003D (EQUALS SIGN) U+003D (EQUALS SIGN) U+003D (EQUALS SIGN)
ㄱ	ᄀ	U+3131 (HANGUL LETTER KIYEOK) -> U+1100 (HANGUL CHOSEONG KIYEOK)
ㄲ	ᄁ	U+3132 (HANGUL LETTER SSANGKIYEOK) -> U+1101 (HANGUL CHOSEONG SSANGKIYEOK)
ㄳ	ᆪ	U+3133 (HANGUL LETTER KIYEOK-SIOS) -> U+11AA (HANGUL JONGSEONG KIYEOK-SIOS)
ㄴ	ᄂ	U+3134 (HANGUL LETTER NIEUN) -> U+1102 (HANGUL CHOSEONG NIEUN)
ㄵ	ᆬ	U+3135 (HANGUL LETTER NIEUN-CIEUC) -> U+11AC (HANGUL JONGSEONG NIEUN-CIEUC)
ㄶ	ᆭ	U+3136 (HANGUL LETTER NIEUN-HIEUH) -> U+11AD (HANGUL JONGSEONG NIEUN-HIEUH)
ㄷ	ᄃ	U+3137 (HANGUL LETTER TIKEUT) -> U+1103 (HANGUL CHOSEONG TIKEUT)
ㄸ	ᄄ	U+3138 (HANGUL LETTER SSANGTIKEUT) -> U+1104 (HANGUL CHOSEONG SSANGTIKEUT)
ㄹ	ᄅ	U+3139 (HANGUL LETTER RIEUL) -> U+1105 (HANGUL CHOSEONG RIEUL)
ㄺ	ᆰ	U+313A (HANGUL LETTER RIEUL-KIYEOK) -> U+11B0 (HANGUL JONGSEONG RIEUL-KIYEOK)
ㄻ	ᆱ	U+313B (HANGUL LETTER RIEUL-MIEUM) -> U+11B1 (HANGUL JONGSEONG RIEUL-MIEUM)
ㄼ	ᆲ	U+313C (HANGUL LETTER RIEUL-PIEUP) -> U+11B2 (HANGUL JONGSEONG RIEUL-PIEUP)
ㄽ	ᆳ	U+313D (HANGUL LETTER RIEUL-SIOS) -> U+11B3 (HANGUL JONGSEONG RIEUL-SIOS)
ㄾ	ᆴ	U+313E (HANGUL LETTER RIEUL-THIEUTH) -> U+11B4 (HANGUL JONGSEONG RIEUL-THIEUTH)
ㄿ	ᆵ	U+313F (HANGUL LETTER RIEUL-PHIEUPH) -> U+11B5 (HANGUL JONGSEONG RIEUL-PHIEUPH)
ㅀ	ᄚ	U+3140 (HANGUL LETTER RIEUL-HIEUH) -> U+111A (HANGUL CHOSEONG RIEUL-HIEUH)
ㅁ	ᄆ	U+3141 (HANGUL LETTER MIEUM) -> U+1106 (HANGUL CHOSEONG MIEUM)
ㅂ	ᄇ	U+3142 (HANGUL LETTER PIEUP) -> U+1107 (HANGUL CHOSEONG PIEUP)
ㅃ	ᄈ	U+3143 (HANGUL LETTER SSANGPIEUP) -> U+1108 (HANGUL CHOSEONG SSANGPIEUP)
ㅄ	ᄡ	U+3144 (HANGUL LETTER PIEUP-SIOS) -> U+1121 (HANGUL CHOSEONG PIEUP-SIOS)
ㅅ	ᄉ	U+3145 (HANGUL LETTER SIOS) -> U+1109 (HANGUL CHOSEONG SIOS)
ㅆ	ᄊ	U+3146 (HANGUL LETTER SSANGSIOS) -> U+110A (HANGUL CHOSEONG SSANGSIOS)
